"series key","first date (dd-mm-yyyy)","last date (dd-mm-yyyy)","dimensions"
"SUP.Q.LV.W0._Z.O1100._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.O1100._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P0000._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P0000._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P0000._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P0000._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2100._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2100._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2100._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2100._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2110._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2110._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2110._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2110._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2130._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2130._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2130._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2130._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2133._T.SII._Z.ALL._Z.E.C","01-04-2015","01-07-2022","null"
"SUP.Q.LV.W0._Z.P2134._T.SII._Z.ALL._Z.E.C","01-01-2021","01-07-2022","null"
"SUP.Q.LV.W0._Z.P2135._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2135._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2135._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2135._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2144._T.LSI._Z.ALL._Z.E.C","01-01-2021","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2144._T.LSI._Z.ALL._Z.LAF.C","01-01-2021","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2144._T.SII._Z.ALL._Z.E.C","01-01-2021","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2144._T.SII._Z.ALL._Z.LAF.C","01-01-2021","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2148._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2148._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2148._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2148._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2160._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2160._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2160._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2160._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2240._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2240._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2240._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2240._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2250._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2250._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2250._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2250._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2440._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2440._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2440._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2440._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2450._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2450._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P2450._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P2450._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P3300._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P3300._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P3300._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P3300._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P3310._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P3310._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV.W0._Z.P3310._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV.W0._Z.P3310._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV._Z._Z.D5130._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV._Z._Z.D5130._T.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV._Z._Z.D5170._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV._Z._Z.D5170._T.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV._Z._Z.D5180._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV._Z._Z.D5180._T.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.LV._Z._Z.D7110._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV._Z._Z.D7110._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.LV._Z._Z.D7120._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV._Z._Z.D7120._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.LV._Z._Z.D7130._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV._Z._Z.D7130._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.LV._Z._Z.D8110._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.LV._Z._Z.D8120._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.LV._Z._Z.D8130._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.LV._Z._Z.R0104._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.LV._Z._Z.R0104._T.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S11.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S11.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.AQ110._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.AQ130._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.E0035._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.E0035._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.E0035._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.E0035._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.E0036._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.E0036._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.E0036._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.E0036._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.E0038._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.E0038._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.E0038._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.E0038._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.I7005._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.I7005._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.I7006._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.I7006._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.I7008._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.I7008._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.I7510._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.I7530._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S11.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S11.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S121.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S121.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S121.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S121.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S121.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S121.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S121.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S122Z.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S122Z.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S122Z.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S122Z.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S122Z.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S122Z.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S122Z.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S12R.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S12R.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S12R.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S12R.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S12R.E0035._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S12R.E0035._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S12R.E0035._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S12R.E0035._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S12R.I7005._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S12R.I7005._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S12R.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S12R.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S12R.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S13.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S13.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S13.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S13.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S13.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S13.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S13.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S14.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S14.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.AQ110._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.AQ120._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.E0035._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.E0035._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.E0035._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.E0035._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.E0036._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.E0036._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.E0036._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.E0036._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.E0037._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.E0037._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.E0037._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.E0037._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.I7005._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.I7005._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.I7006._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.I7006._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.I7007._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.I7007._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.I7510._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.I7520._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.MT.W0.S14.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S14.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S1V.A1140._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S1V.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S1V.KFD32._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S1V.KFD32._T.SII._Z._Z._Z.PCT.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0.S1V.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0.S1V.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A0000._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A0000._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A0010._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A0010._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A1140._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A1200._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A1200._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A1301._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A1301._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A1401._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A1401._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A1410._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A1410._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A1420._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A1420._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A2120._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A2120._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A3200._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A3200._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6310._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6310._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6320._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6320._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6400._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6400._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6410._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6410._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6420._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6420._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6421._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6421._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6422._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6422._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6500._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6500._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6510._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6510._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6520._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6520._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6521._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6521._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6522._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6522._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6600._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6600._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6700._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6700._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A6800._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.MT.W0._Z.A6800._T.SII._Z.ALL.LE.E.C","01-07-2016","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7100._T.LSI._Z.ALL.LE.E.C","01-04-2021","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7100._T.SII._Z.ALL.LE.E.C","01-04-2021","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7110._T.LSI._Z.ALL.LE.E.C","01-10-2022","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7110._T.SII._Z.ALL.LE.E.C","01-10-2022","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7120._T.LSI._Z.ALL.LE.E.C","01-10-2022","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7120._T.SII._Z.ALL.LE.E.C","01-10-2022","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7130._T.LSI._Z.ALL.LE.E.C","01-10-2022","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7130._T.SII._Z.ALL.LE.E.C","01-10-2022","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7140._T.LSI._Z.ALL.LE.E.C","01-10-2022","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7140._T.SII._Z.ALL.LE.E.C","01-10-2022","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7141._T.LSI._Z.ALL.LE.E.C","01-10-2022","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7141._T.SII._Z.ALL.LE.E.C","01-10-2022","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7150._T.LSI._Z.ALL.LE.E.C","01-10-2022","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7150._T.SII._Z.ALL.LE.E.C","01-10-2022","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7160._T.LSI._Z.ALL.LE.E.C","01-10-2022","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7160._T.SII._Z.ALL.LE.E.C","01-10-2022","01-10-2025","null"
"SUP.Q.MT.W0._Z.A7170._T.LSI._Z.ALL.LE.E.C","01-10-2022","01-07-2025","null"
"SUP.Q.MT.W0._Z.A7170._T.SII._Z.ALL.LE.E.C","01-10-2022","01-10-2025","null"
